"date","price","fly_to","departure_date","booking_days"
2018-04-23,335,"LED",2018-05-03,10
2018-04-24,268.5,"LED",2018-05-03,9
2018-04-25,268.5,"LED",2018-05-03,8
2018-04-26,268.5,"LED",2018-05-03,7
2018-04-27,268.5,"LED",2018-05-03,6
2018-04-28,268.5,"LED",2018-05-03,5
2018-04-29,147.5,"LED",2018-05-03,4
2018-04-30,212,"LED",2018-05-03,3
2018-02-22,84,"CDG",2018-05-02,69
2018-02-22,82.5,"CDG",2018-05-03,70
2018-02-22,82,"CDG",2018-05-04,71
2018-02-22,83,"CDG",2018-05-07,74
2018-02-22,83,"CDG",2018-05-10,77
2018-02-22,79,"CDG",2018-05-11,78
2018-02-22,86,"CDG",2018-05-12,79
2018-02-22,81,"CDG",2018-05-13,80
2018-02-22,77,"CDG",2018-05-17,84
2018-02-22,78,"CDG",2018-05-20,87
2018-02-22,77,"CDG",2018-05-21,88
2018-02-22,78,"CDG",2018-05-24,91
2018-02-22,78,"CDG",2018-05-27,94
2018-02-22,78,"CDG",2018-05-28,95
2018-02-22,77,"CDG",2018-05-30,97
2018-02-22,78,"CDG",2018-05-31,98
2018-02-22,77.5,"CDG",2018-06-02,100
2018-02-22,77.5,"CDG",2018-06-03,101
2018-02-22,77.5,"CDG",2018-06-04,102
2018-02-22,60,"CDG",2018-06-09,107
2018-02-22,60,"CDG",2018-06-10,108
2018-02-22,60,"CDG",2018-06-11,109
2018-02-22,60,"CDG",2018-06-12,110
2018-02-22,67,"CDG",2018-06-14,112
2018-02-22,68.5,"CDG",2018-06-16,114
2018-02-22,60,"CDG",2018-06-18,116
2018-02-22,60,"CDG",2018-06-21,119
2018-02-22,70.5,"CDG",2018-06-25,123
2018-02-22,81,"CDG",2018-06-27,125
2018-02-23,83,"CDG",2018-05-02,68
2018-02-23,83,"CDG",2018-05-07,73
2018-02-23,83,"CDG",2018-05-10,76
2018-02-23,77,"CDG",2018-05-17,83
2018-02-23,78,"CDG",2018-05-20,86
2018-02-23,77,"CDG",2018-05-24,90
2018-02-23,77,"CDG",2018-05-27,93
2018-02-23,78,"CDG",2018-06-02,99
2018-02-23,60,"CDG",2018-06-09,106
2018-02-23,60,"CDG",2018-06-14,111
2018-02-23,66,"CDG",2018-06-16,113
2018-02-23,77,"CDG",2018-06-18,115
2018-02-23,92,"CDG",2018-06-21,118
2018-02-23,70.5,"CDG",2018-06-25,122
2018-02-23,70.5,"CDG",2018-06-27,124
2018-02-23,78,"CDG",2018-05-09,75
2018-02-23,77.5,"CDG",2018-05-30,96
2018-02-24,78,"CDG",2018-05-07,72
2018-02-24,78,"CDG",2018-05-17,82
2018-02-24,77,"CDG",2018-05-24,89
2018-02-24,77,"CDG",2018-05-27,92
2018-02-24,78,"CDG",2018-06-07,103
2018-02-24,77,"CDG",2018-06-09,105
2018-02-24,77,"CDG",2018-06-21,117
2018-02-24,53.5,"CDG",2018-06-25,121
2018-02-25,82,"CDG",2018-05-03,67
2018-02-25,78,"CDG",2018-05-17,81
2018-02-25,77,"CDG",2018-05-21,85
2018-02-25,60,"CDG",2018-06-09,104
2018-02-25,60,"CDG",2018-06-25,120
2018-02-26,101.5,"CDG",2018-05-02,65
2018-02-26,82,"CDG",2018-05-03,66
2018-02-27,89,"CDG",2018-05-02,64
2018-02-28,89,"CDG",2018-05-02,63
2018-03-01,114,"CDG",2018-05-02,62
2018-03-02,114,"CDG",2018-05-02,61
2018-03-03,85,"CDG",2018-05-02,60
2018-03-03,83,"CDG",2018-05-01,59
2018-03-04,83,"CDG",2018-05-01,58
2018-03-05,83,"CDG",2018-05-01,57
2018-03-06,114,"CDG",2018-05-01,56
2018-03-07,93,"CDG",2018-05-01,55
2018-03-08,83,"CDG",2018-05-01,54
2018-03-10,83,"CDG",2018-05-02,53
2018-03-11,85,"CDG",2018-05-02,52
2018-03-12,93,"CDG",2018-05-02,51
2018-03-13,119,"CDG",2018-05-02,50
2018-03-14,112,"CDG",2018-05-02,49
2018-03-15,87.5,"CDG",2018-05-01,47
2018-03-15,95,"CDG",2018-05-02,48
2018-03-16,87,"CDG",2018-05-01,46
2018-03-17,118.5,"CDG",2018-05-01,45
2018-03-18,124,"CDG",2018-05-01,44
2018-03-19,119,"CDG",2018-05-01,43
2018-03-20,87,"CDG",2018-05-01,42
2018-03-21,114,"CDG",2018-05-01,41
2018-03-23,103.5,"CDG",2018-05-01,39
2018-03-23,93,"CDG",2018-05-02,40
2018-03-24,138,"CDG",2018-05-01,38
2018-03-25,114,"CDG",2018-05-01,37
2018-03-26,114,"CDG",2018-05-01,36
2018-03-27,138,"CDG",2018-05-01,35
2018-03-28,114,"CDG",2018-05-01,34
2018-03-30,114,"CDG",2018-05-02,33
2018-03-31,138,"CDG",2018-05-02,32
2018-04-01,131,"CDG",2018-05-02,31
2018-04-02,114,"CDG",2018-05-02,30
2018-04-03,138,"CDG",2018-05-02,29
2018-04-04,124,"CDG",2018-05-02,28
2018-04-05,126,"CDG",2018-05-02,27
2018-04-06,130,"CDG",2018-05-02,26
2018-04-07,156,"CDG",2018-05-02,25
2018-04-08,177,"CDG",2018-05-02,24
2018-04-09,182,"CDG",2018-05-02,23
2018-04-10,177,"CDG",2018-05-02,22
2018-04-11,173,"CDG",2018-05-02,21
2018-04-12,162,"CDG",2018-05-02,20
2018-04-13,181.5,"CDG",2018-05-02,19
2018-04-14,162,"CDG",2018-05-02,18
2018-04-15,162,"CDG",2018-05-01,16
2018-04-15,216,"CDG",2018-05-02,17
2018-04-17,201,"CDG",2018-05-02,15
2018-04-18,177,"CDG",2018-05-02,14
2018-04-19,201,"CDG",2018-05-01,12
2018-04-19,231,"CDG",2018-05-02,13
2018-04-20,231,"CDG",2018-05-01,11
2018-04-21,216,"CDG",2018-05-01,10
2018-04-23,216,"CDG",2018-05-01,8
2018-04-23,201,"CDG",2018-05-02,9
2018-04-24,201,"CDG",2018-05-01,7
2018-04-25,189,"CDG",2018-05-01,6
2018-04-26,201,"CDG",2018-05-01,5
2018-04-27,255,"CDG",2018-05-01,4
2018-04-28,178,"CDG",2018-05-01,3
2018-04-29,296.5,"CDG",2018-05-01,2
2018-02-22,74,"EIN",2018-05-02,69
2018-02-22,68.5,"EIN",2018-05-05,72
2018-02-22,64,"EIN",2018-05-09,76
2018-02-22,64,"EIN",2018-05-12,79
2018-02-22,59,"EIN",2018-05-16,83
2018-02-22,63.5,"EIN",2018-05-19,86
2018-02-22,63.5,"EIN",2018-05-23,90
2018-02-22,63.5,"EIN",2018-05-26,93
2018-02-22,68.5,"EIN",2018-05-30,97
2018-02-22,69,"EIN",2018-06-02,100
2018-02-22,63,"EIN",2018-06-06,104
2018-02-22,73,"EIN",2018-06-09,107
2018-02-22,68,"EIN",2018-06-13,111
2018-02-22,73,"EIN",2018-06-16,114
2018-02-22,68,"EIN",2018-06-20,118
2018-02-22,73,"EIN",2018-06-23,121
2018-02-22,86,"EIN",2018-06-27,125
2018-02-22,73,"EIN",2018-06-30,128
2018-02-23,74,"EIN",2018-05-02,68
2018-02-23,73.5,"EIN",2018-05-05,71
2018-02-23,68.5,"EIN",2018-05-09,75
2018-02-23,64,"EIN",2018-05-12,78
2018-02-23,55,"EIN",2018-05-16,82
2018-02-23,55,"EIN",2018-05-19,85
2018-02-23,59,"EIN",2018-05-23,89
2018-02-23,63,"EIN",2018-05-26,92
2018-02-23,68.5,"EIN",2018-05-30,96
2018-02-23,63.5,"EIN",2018-06-02,99
2018-02-23,63,"EIN",2018-06-06,103
2018-02-23,63,"EIN",2018-06-09,106
2018-02-23,73,"EIN",2018-06-13,110
2018-02-23,74.5,"EIN",2018-06-16,113
2018-02-23,68,"EIN",2018-06-20,117
2018-02-23,59,"EIN",2018-06-23,120
2018-02-23,78,"EIN",2018-06-27,124
2018-02-23,73,"EIN",2018-06-30,127
2018-02-24,68.5,"EIN",2018-05-02,67
2018-02-24,64,"EIN",2018-05-05,70
2018-02-24,64,"EIN",2018-05-09,74
2018-02-24,63.5,"EIN",2018-05-12,77
2018-02-24,63,"EIN",2018-05-16,81
2018-02-24,55,"EIN",2018-05-19,84
2018-02-24,54.5,"EIN",2018-05-23,88
2018-02-24,64,"EIN",2018-05-26,91
2018-02-24,63.5,"EIN",2018-05-30,95
2018-02-24,64,"EIN",2018-06-02,98
2018-02-24,63,"EIN",2018-06-06,102
2018-02-24,63.5,"EIN",2018-06-09,105
2018-02-24,73,"EIN",2018-06-13,109
2018-02-24,63,"EIN",2018-06-16,112
2018-02-24,68,"EIN",2018-06-20,116
2018-02-24,73,"EIN",2018-06-23,119
2018-02-24,87.5,"EIN",2018-06-27,123
2018-02-24,79.5,"EIN",2018-06-30,126
2018-02-25,75,"EIN",2018-05-02,66
2018-02-25,68.5,"EIN",2018-05-09,73
2018-02-25,63.5,"EIN",2018-05-16,80
2018-02-25,59,"EIN",2018-05-23,87
2018-02-25,64,"EIN",2018-05-30,94
2018-02-25,63,"EIN",2018-06-06,101
2018-02-25,73,"EIN",2018-06-13,108
2018-02-25,68,"EIN",2018-06-20,115
2018-02-25,87.5,"EIN",2018-06-27,122
2018-02-26,75,"EIN",2018-05-02,65
2018-02-27,88,"EIN",2018-05-02,64
2018-02-28,81.5,"EIN",2018-05-02,63
2018-03-01,102,"EIN",2018-05-02,62
2018-03-02,87,"EIN",2018-05-02,61
2018-03-03,88,"EIN",2018-05-02,60
2018-03-04,87,"EIN",2018-05-02,59
2018-03-05,86.5,"EIN",2018-05-02,58
2018-03-06,75,"EIN",2018-05-02,57
2018-03-07,75,"EIN",2018-05-02,56
2018-03-08,87.5,"EIN",2018-05-02,55
2018-03-09,88,"EIN",2018-05-02,54
2018-03-10,87.5,"EIN",2018-05-02,53
2018-03-11,88,"EIN",2018-05-02,52
2018-03-12,88,"EIN",2018-05-02,51
2018-03-13,88,"EIN",2018-05-02,50
2018-03-14,88,"EIN",2018-05-02,49
2018-03-15,95.5,"EIN",2018-05-02,48
2018-03-16,75,"EIN",2018-05-02,47
2018-03-17,81.5,"EIN",2018-05-02,46
2018-03-18,75,"EIN",2018-05-02,45
2018-03-19,75,"EIN",2018-05-02,44
2018-03-20,74.5,"EIN",2018-05-02,43
2018-03-21,64,"EIN",2018-05-02,42
2018-03-22,64,"EIN",2018-05-02,41
2018-03-23,64,"EIN",2018-05-02,40
2018-03-24,64,"EIN",2018-05-02,39
2018-03-25,81.5,"EIN",2018-05-02,38
2018-03-26,69,"EIN",2018-05-02,37
2018-03-27,74,"EIN",2018-05-02,36
2018-03-28,87.5,"EIN",2018-05-02,35
2018-03-29,87,"EIN",2018-05-02,34
2018-03-30,87,"EIN",2018-05-02,33
2018-03-31,81,"EIN",2018-05-02,32
2018-04-01,88,"EIN",2018-05-02,31
2018-04-02,105,"EIN",2018-05-02,30
2018-04-03,88,"EIN",2018-05-02,29
2018-04-04,103,"EIN",2018-05-02,28
2018-04-05,67,"EIN",2018-05-02,27
2018-04-06,58,"EIN",2018-05-02,26
2018-04-07,72.5,"EIN",2018-05-02,25
2018-04-08,64,"EIN",2018-05-02,24
2018-04-09,52,"EIN",2018-05-02,23
2018-04-10,64,"EIN",2018-05-02,22
2018-04-11,64,"EIN",2018-05-02,21
2018-04-12,64,"EIN",2018-05-02,20
2018-04-13,80.5,"EIN",2018-05-02,19
2018-04-14,87,"EIN",2018-05-02,18
2018-04-15,87,"EIN",2018-05-02,17
2018-04-16,74,"EIN",2018-05-02,16
2018-04-17,74,"EIN",2018-05-02,15
2018-04-18,74,"EIN",2018-05-02,14
2018-04-19,74,"EIN",2018-05-02,13
2018-04-20,112.5,"EIN",2018-05-02,12
2018-04-21,88.5,"EIN",2018-05-02,11
2018-04-22,87,"EIN",2018-05-02,10
2018-04-23,87,"EIN",2018-05-02,9
2018-04-24,66,"EIN",2018-05-02,8
2018-04-25,49,"EIN",2018-05-02,7
2018-04-26,49,"EIN",2018-05-02,6
2018-04-27,62.5,"EIN",2018-05-02,5
2018-04-28,38,"EIN",2018-05-02,4
2018-04-29,49,"EIN",2018-05-02,3
2018-04-30,64,"EIN",2018-05-02,2
2018-02-22,111,"DUS",2018-05-02,69
2018-02-22,111,"DUS",2018-05-06,73
2018-02-22,111,"DUS",2018-05-09,76
2018-02-22,111,"DUS",2018-05-13,80
2018-02-22,105.5,"DUS",2018-05-16,83
2018-02-22,111,"DUS",2018-05-20,87
2018-02-22,111,"DUS",2018-05-23,90
2018-02-22,111,"DUS",2018-05-30,97
2018-02-22,111,"DUS",2018-06-03,101
2018-02-22,98,"DUS",2018-06-06,104
2018-02-22,98,"DUS",2018-06-10,108
2018-02-22,111,"DUS",2018-06-13,111
2018-02-22,98,"DUS",2018-06-17,115
2018-02-22,98,"DUS",2018-06-20,118
2018-02-22,112.5,"DUS",2018-06-24,122
2018-02-22,127,"DUS",2018-06-27,125
2018-02-23,120,"DUS",2018-05-02,68
2018-02-23,111,"DUS",2018-05-06,72
2018-02-23,111,"DUS",2018-05-09,75
2018-02-23,111,"DUS",2018-05-13,79
2018-02-23,111,"DUS",2018-05-16,82
2018-02-23,111,"DUS",2018-05-20,86
2018-02-23,111,"DUS",2018-05-23,89
2018-02-23,111,"DUS",2018-05-30,96
2018-02-23,111,"DUS",2018-06-03,100
2018-02-23,111,"DUS",2018-06-06,103
2018-02-23,98,"DUS",2018-06-10,107
2018-02-23,104.5,"DUS",2018-06-13,110
2018-02-23,98,"DUS",2018-06-17,114
2018-02-23,89.5,"DUS",2018-06-20,117
2018-02-23,112.5,"DUS",2018-06-24,121
2018-02-23,127,"DUS",2018-06-27,124
2018-02-24,115,"DUS",2018-05-02,67
2018-02-24,111,"DUS",2018-05-06,71
2018-02-24,111,"DUS",2018-05-09,74
2018-02-24,111,"DUS",2018-05-13,78
2018-02-24,111,"DUS",2018-05-16,81
2018-02-24,111,"DUS",2018-05-20,85
2018-02-24,111,"DUS",2018-05-23,88
2018-02-24,111,"DUS",2018-05-30,95
2018-02-24,111,"DUS",2018-06-03,99
2018-02-24,105.5,"DUS",2018-06-06,102
2018-02-24,98,"DUS",2018-06-10,106
2018-02-24,98,"DUS",2018-06-13,109
2018-02-24,98,"DUS",2018-06-17,113
2018-02-24,98,"DUS",2018-06-20,116
2018-02-24,112.5,"DUS",2018-06-24,120
2018-02-24,127,"DUS",2018-06-27,123
2018-02-25,119,"DUS",2018-05-02,66
2018-02-25,111,"DUS",2018-05-06,70
2018-02-25,111,"DUS",2018-05-13,77
2018-02-25,111,"DUS",2018-05-20,84
2018-02-25,111,"DUS",2018-05-30,94
2018-02-25,111,"DUS",2018-06-03,98
2018-02-25,98,"DUS",2018-06-10,105
2018-02-25,112.5,"DUS",2018-06-17,112
2018-02-25,112.5,"DUS",2018-06-24,119
2018-02-26,123,"DUS",2018-05-02,65
2018-02-26,111,"DUS",2018-05-30,93
2018-02-27,119,"DUS",2018-05-02,64
2018-02-27,111,"DUS",2018-05-30,92
2018-02-28,111,"DUS",2018-05-02,63
2018-02-28,111,"DUS",2018-05-30,91
2018-03-01,119,"DUS",2018-05-02,62
2018-03-02,119,"DUS",2018-05-02,61
2018-03-03,119,"DUS",2018-05-02,60
2018-03-04,119,"DUS",2018-05-02,59
2018-03-05,123,"DUS",2018-05-02,58
2018-03-06,111,"DUS",2018-05-02,57
2018-03-07,111,"DUS",2018-05-02,56
2018-03-08,116,"DUS",2018-05-02,55
2018-03-09,115.5,"DUS",2018-05-02,54
2018-03-10,123,"DUS",2018-05-02,53
2018-03-11,119,"DUS",2018-05-02,52
2018-03-12,119,"DUS",2018-05-02,51
2018-03-13,120,"DUS",2018-05-02,50
2018-03-14,119,"DUS",2018-05-02,49
2018-03-15,111,"DUS",2018-05-02,48
2018-03-16,127,"DUS",2018-05-02,47
2018-03-17,127,"DUS",2018-05-02,46
2018-03-18,127,"DUS",2018-05-02,45
2018-03-19,136.5,"DUS",2018-05-02,44
2018-03-20,165,"DUS",2018-05-02,43
2018-03-21,146,"DUS",2018-05-02,42
2018-03-22,165,"DUS",2018-05-02,41
2018-03-23,165,"DUS",2018-05-02,40
2018-03-24,165,"DUS",2018-05-02,39
2018-03-25,152,"DUS",2018-05-02,38
2018-03-26,152,"DUS",2018-05-02,37
2018-03-27,186,"DUS",2018-05-02,36
2018-03-28,165,"DUS",2018-05-02,35
2018-03-29,165,"DUS",2018-05-02,34
2018-03-30,145,"DUS",2018-05-02,33
2018-03-31,165,"DUS",2018-05-02,32
2018-04-01,165,"DUS",2018-05-02,31
2018-04-02,145,"DUS",2018-05-02,30
2018-04-03,170,"DUS",2018-05-02,29
2018-04-04,188.5,"DUS",2018-05-02,28
2018-04-05,168,"DUS",2018-05-02,27
2018-04-06,186,"DUS",2018-05-02,26
2018-04-07,188,"DUS",2018-05-02,25
2018-04-08,213.5,"DUS",2018-05-02,24
2018-04-09,167.5,"DUS",2018-05-02,23
2018-04-10,186,"DUS",2018-05-02,22
2018-04-11,127,"DUS",2018-05-02,21
2018-04-12,135,"DUS",2018-05-02,20
2018-04-13,211.5,"DUS",2018-05-02,19
2018-04-14,197.5,"DUS",2018-05-02,18
2018-04-15,186,"DUS",2018-05-02,17
2018-04-16,175.5,"DUS",2018-05-02,16
2018-04-17,165,"DUS",2018-05-02,15
2018-04-18,165,"DUS",2018-05-02,14
2018-04-19,175.5,"DUS",2018-05-02,13
2018-04-20,145,"DUS",2018-05-02,12
2018-04-21,145,"DUS",2018-05-02,11
2018-04-22,165,"DUS",2018-05-02,10
2018-04-23,175.5,"DUS",2018-05-02,9
2018-04-24,312,"DUS",2018-05-02,8
2018-04-25,213.5,"DUS",2018-05-02,7
2018-04-26,119,"DUS",2018-05-02,6
2018-04-27,119,"DUS",2018-05-02,5
2018-04-28,257,"DUS",2018-05-02,4
2018-04-29,383,"DUS",2018-05-02,3
2018-04-30,417.5,"DUS",2018-05-02,2
2018-02-22,68,"MAD",2018-05-02,69
2018-02-22,68,"MAD",2018-05-03,70
2018-02-22,67,"MAD",2018-05-04,71
2018-02-22,68,"MAD",2018-05-05,72
2018-02-22,69,"MAD",2018-05-06,73
2018-02-22,69,"MAD",2018-05-09,76
2018-02-22,62,"MAD",2018-05-10,77
2018-02-22,65,"MAD",2018-05-11,78
2018-02-22,68,"MAD",2018-05-12,79
2018-02-22,67,"MAD",2018-05-13,80
2018-02-22,69,"MAD",2018-05-16,83
2018-02-22,69,"MAD",2018-05-17,84
2018-02-22,65,"MAD",2018-05-18,85
2018-02-22,69,"MAD",2018-05-19,86
2018-02-22,70,"MAD",2018-05-20,87
2018-02-22,62,"MAD",2018-05-22,89
2018-02-22,62,"MAD",2018-05-23,90
2018-02-22,62,"MAD",2018-05-24,91
2018-02-22,68,"MAD",2018-05-25,92
2018-02-22,69.5,"MAD",2018-05-27,94
2018-02-22,71.5,"MAD",2018-05-29,96
2018-02-22,71,"MAD",2018-05-30,97
2018-02-22,71,"MAD",2018-05-31,98
2018-02-22,76,"MAD",2018-06-01,99
2018-02-22,68,"MAD",2018-06-02,100
2018-02-22,68,"MAD",2018-06-03,101
2018-02-22,76,"MAD",2018-06-05,103
2018-02-22,69.5,"MAD",2018-06-06,104
2018-02-22,69.5,"MAD",2018-06-07,105
2018-02-22,76,"MAD",2018-06-08,106
2018-02-22,81,"MAD",2018-06-10,108
2018-02-22,69.5,"MAD",2018-06-12,110
2018-02-22,86.5,"MAD",2018-06-13,111
2018-02-22,86.5,"MAD",2018-06-14,112
2018-02-22,92,"MAD",2018-06-15,113
2018-02-22,86,"MAD",2018-06-16,114
2018-02-22,91,"MAD",2018-06-17,115
2018-02-22,91,"MAD",2018-06-19,117
2018-02-22,87,"MAD",2018-06-20,118
2018-02-22,91,"MAD",2018-06-21,119
2018-02-22,94.5,"MAD",2018-06-22,120
2018-02-22,98,"MAD",2018-06-24,122
2018-02-22,96,"MAD",2018-06-26,124
2018-02-22,97,"MAD",2018-06-27,125
2018-02-22,98,"MAD",2018-06-28,126
2018-02-22,116.5,"MAD",2018-06-29,127
2018-02-22,98,"MAD",2018-06-30,128
2018-02-23,68,"MAD",2018-05-02,68
2018-02-23,68,"MAD",2018-05-09,75
2018-02-23,70,"MAD",2018-05-16,82
2018-02-23,68,"MAD",2018-05-22,88
2018-02-23,62.5,"MAD",2018-05-27,93
2018-02-23,77,"MAD",2018-05-29,95
2018-02-23,71,"MAD",2018-06-05,102
2018-02-23,71,"MAD",2018-06-10,107
2018-02-23,81,"MAD",2018-06-12,109
2018-02-23,86,"MAD",2018-06-19,116
2018-02-23,94.5,"MAD",2018-06-24,121
2018-02-23,96,"MAD",2018-06-26,123
2018-02-24,68,"MAD",2018-05-02,67
2018-02-24,69,"MAD",2018-05-09,74
2018-02-24,68.5,"MAD",2018-05-16,81
2018-02-25,68,"MAD",2018-05-02,66
2018-02-26,65.5,"MAD",2018-05-02,65
2018-02-27,63.5,"MAD",2018-05-02,64
2018-02-28,68,"MAD",2018-05-02,63
2018-03-01,65.5,"MAD",2018-05-02,62
2018-03-02,69,"MAD",2018-05-02,61
2018-03-03,63,"MAD",2018-05-02,60
2018-03-04,65,"MAD",2018-05-02,59
2018-03-05,62,"MAD",2018-05-02,58
2018-03-06,61.5,"MAD",2018-05-02,57
2018-03-07,60,"MAD",2018-05-02,56
2018-03-08,59.5,"MAD",2018-05-02,55
2018-03-09,58.5,"MAD",2018-05-02,54
2018-03-10,59,"MAD",2018-05-02,53
2018-03-11,62,"MAD",2018-05-02,52
2018-03-12,62,"MAD",2018-05-02,51
2018-03-13,68,"MAD",2018-05-02,50
2018-03-14,59,"MAD",2018-05-02,49
2018-03-15,64,"MAD",2018-05-02,48
2018-03-16,65,"MAD",2018-05-02,47
2018-03-17,58,"MAD",2018-05-02,46
2018-03-18,54,"MAD",2018-05-02,45
2018-03-19,54,"MAD",2018-05-02,44
2018-03-20,53,"MAD",2018-05-02,43
2018-03-21,53.5,"MAD",2018-05-02,42
2018-03-22,51,"MAD",2018-05-02,41
2018-03-23,50,"MAD",2018-05-02,40
2018-03-24,53,"MAD",2018-05-02,39
2018-03-25,53,"MAD",2018-05-02,38
2018-03-26,53,"MAD",2018-05-02,37
2018-03-27,54,"MAD",2018-05-02,36
2018-03-28,53.5,"MAD",2018-05-02,35
2018-03-29,58,"MAD",2018-05-02,34
2018-03-30,58,"MAD",2018-05-02,33
2018-03-31,53,"MAD",2018-05-02,32
2018-04-01,53,"MAD",2018-05-02,31
2018-04-02,47.5,"MAD",2018-05-02,30
2018-04-03,50,"MAD",2018-05-02,29
2018-04-04,50,"MAD",2018-05-02,28
2018-04-05,55.5,"MAD",2018-05-02,27
2018-04-06,51.5,"MAD",2018-05-02,26
2018-04-07,58,"MAD",2018-05-02,25
2018-04-08,58,"MAD",2018-05-02,24
2018-04-09,66.5,"MAD",2018-05-02,23
2018-04-10,69,"MAD",2018-05-02,22
2018-04-11,69,"MAD",2018-05-02,21
2018-04-12,82,"MAD",2018-05-02,20
2018-04-13,66.5,"MAD",2018-05-02,19
2018-04-14,69,"MAD",2018-05-02,18
2018-04-15,69,"MAD",2018-05-02,17
2018-04-16,69,"MAD",2018-05-02,16
2018-04-17,69,"MAD",2018-05-02,15
2018-04-18,69,"MAD",2018-05-02,14
2018-04-19,89.5,"MAD",2018-05-02,13
2018-04-20,82,"MAD",2018-05-02,12
2018-04-21,82,"MAD",2018-05-02,11
2018-04-22,82,"MAD",2018-05-02,10
2018-04-23,115,"MAD",2018-05-02,9
2018-04-24,106,"MAD",2018-05-02,8
2018-04-25,97,"MAD",2018-05-02,7
2018-04-26,115,"MAD",2018-05-02,6
2018-04-27,115,"MAD",2018-05-02,5
2018-04-28,136,"MAD",2018-05-02,4
2018-04-29,136,"MAD",2018-05-02,3
2018-04-30,175,"MAD",2018-05-02,2
2018-02-22,39.5,"NCE",2018-05-03,70
2018-02-22,37,"NCE",2018-05-10,77
2018-02-22,37,"NCE",2018-05-17,84
2018-02-22,42,"NCE",2018-05-24,91
2018-02-22,44.5,"NCE",2018-05-31,98
2018-02-22,42,"NCE",2018-06-07,105
2018-02-22,47,"NCE",2018-06-14,112
2018-02-22,47,"NCE",2018-06-21,119
2018-02-22,47,"NCE",2018-06-28,126
2018-02-23,37,"NCE",2018-05-03,69
2018-02-23,37,"NCE",2018-05-10,76
2018-02-23,31,"NCE",2018-05-17,83
2018-02-23,37,"NCE",2018-05-24,90
2018-02-23,42,"NCE",2018-05-31,97
2018-02-23,44.5,"NCE",2018-06-07,104
2018-02-23,47,"NCE",2018-06-14,111
2018-02-23,47,"NCE",2018-06-21,118
2018-02-23,47,"NCE",2018-06-28,125
2018-02-24,37,"NCE",2018-05-03,68
2018-02-24,37,"NCE",2018-05-10,75
2018-02-24,37,"NCE",2018-05-17,82
2018-02-24,39.5,"NCE",2018-05-24,89
2018-02-24,44.5,"NCE",2018-05-31,96
2018-02-24,42,"NCE",2018-06-07,103
2018-02-24,42,"NCE",2018-06-14,110
2018-02-24,47,"NCE",2018-06-21,117
2018-02-24,47,"NCE",2018-06-28,124
2018-02-25,37,"NCE",2018-05-03,67
2018-02-25,37,"NCE",2018-05-10,74
2018-02-25,37,"NCE",2018-05-17,81
2018-02-25,42,"NCE",2018-05-24,88
2018-02-25,47,"NCE",2018-05-31,95
2018-02-25,42,"NCE",2018-06-07,102
2018-02-25,42,"NCE",2018-06-14,109
2018-02-25,47,"NCE",2018-06-21,116
2018-02-25,47,"NCE",2018-06-28,123
2018-02-26,37,"NCE",2018-05-03,66
2018-02-26,37,"NCE",2018-05-10,73
2018-02-26,37,"NCE",2018-05-17,80
2018-02-26,42,"NCE",2018-05-24,87
2018-02-26,47,"NCE",2018-05-31,94
2018-02-26,42,"NCE",2018-06-07,101
2018-02-26,42,"NCE",2018-06-14,108
2018-02-26,47,"NCE",2018-06-21,115
2018-02-26,47,"NCE",2018-06-28,122
2018-02-27,39.5,"NCE",2018-05-03,65
2018-02-27,39.5,"NCE",2018-05-10,72
2018-02-27,37,"NCE",2018-05-17,79
2018-02-27,42,"NCE",2018-05-24,86
2018-02-27,47,"NCE",2018-05-31,93
2018-02-27,44.5,"NCE",2018-06-07,100
2018-02-27,42,"NCE",2018-06-14,107
2018-02-27,47,"NCE",2018-06-21,114
2018-02-27,47,"NCE",2018-06-28,121
2018-02-28,42,"NCE",2018-05-03,64
2018-02-28,42,"NCE",2018-05-10,71
2018-02-28,37,"NCE",2018-05-17,78
2018-02-28,37,"NCE",2018-05-24,85
2018-02-28,44.5,"NCE",2018-05-31,92
2018-02-28,42,"NCE",2018-06-07,99
2018-02-28,42,"NCE",2018-06-14,106
2018-02-28,51,"NCE",2018-06-21,113
2018-02-28,47,"NCE",2018-06-28,120
2018-03-01,42,"NCE",2018-05-03,63
2018-03-02,37,"NCE",2018-05-03,62
2018-03-03,39.5,"NCE",2018-05-03,61
2018-03-04,42,"NCE",2018-05-03,60
2018-03-05,42,"NCE",2018-05-03,59
2018-03-06,42,"NCE",2018-05-03,58
2018-03-07,39.5,"NCE",2018-05-03,57
2018-03-08,37,"NCE",2018-05-03,56
2018-03-09,38,"NCE",2018-05-03,55
2018-03-10,42,"NCE",2018-05-03,54
2018-03-11,42,"NCE",2018-05-03,53
2018-03-12,42,"NCE",2018-05-03,52
2018-03-13,45,"NCE",2018-05-03,51
2018-03-14,43,"NCE",2018-05-03,50
2018-03-15,47,"NCE",2018-05-03,49
2018-03-16,48,"NCE",2018-05-03,48
2018-03-17,42,"NCE",2018-05-03,47
2018-03-18,42,"NCE",2018-05-03,46
2018-03-19,42,"NCE",2018-05-03,45
2018-03-20,55,"NCE",2018-05-03,44
2018-03-21,51.5,"NCE",2018-05-03,43
2018-03-22,55,"NCE",2018-05-03,42
2018-03-23,43,"NCE",2018-05-03,41
2018-03-24,43,"NCE",2018-05-03,40
2018-03-25,56,"NCE",2018-05-03,39
